0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,scale,bins,height,width,channels,IMAGENAME,HUMIDITY
0.00012864219,4.9006547e-05,1.8377455e-05,2.4503273e-05,1.8377455e-05,6.1258183e-06,7.350982e-05,5.5132365e-05,7.350982e-05,0.00014089383,0.0006003302,0.003412081,0.013409416,0.017348317,0.021366855,0.034678258,0.04982128,0.0905396,0.10714669,0.12702496,0.17204973,0.18953894,0.26726332,0.2692726,0.26255256,0.26275474,0.24987213,0.19143794,0.21724603,0.20245217,0.19205053,0.1803686,0.14454481,0.21165314,0.32355347,0.33073294,0.22973044,0.11291108,0.064651884,0.061607353,0.040865336,0.022212217,0.002560592,0.00034917163,25,44,1008,756,3,IMG_7816.HEIC,11
0.0012332448,0.00018135953,3.6271907e-05,1.2090635e-05,1.8135954e-05,2.418127e-05,5.4407858e-05,5.4407858e-05,0.0001027704,0.0001692689,0.0023939458,0.0053380155,0.013771233,0.016140997,0.019822596,0.030855302,0.045914188,0.08035436,0.0856682,0.11293862,0.15688808,0.18024114,0.25570485,0.2952352,0.2722569,0.26919195,0.2694942,0.2091559,0.22967975,0.21397401,0.20279019,0.18735044,0.14587352,0.22473468,0.33087838,0.29192838,0.19900581,0.0948329,0.053434562,0.04930561,0.036580216,0.020590352,0.0021400424,0.00047153476,25,44,1008,756,3,IMG_7819.HEIC,11
0.0011308065,0.000124951,8.74657e-05,1.8742649e-05,1.8742649e-05,6.2475497e-06,2.4990199e-05,6.2475497e-06,9.371324e-05,0.0014869168,0.0038484905,0.007534545,0.014887911,0.021247916,0.027576685,0.0348051,0.046319332,0.09493152,0.1413883,0.15267137,0.18004814,0.17014576,0.23034716,0.25686175,0.29320374,0.3073357,0.28915533,0.22686727,0.24469154,0.22994107,0.21944518,0.1938927,0.13771474,0.15862529,0.1969665,0.26128504,0.24732175,0.15559523,0.07244034,0.05803349,0.048762124,0.028869927,0.0044482555,0.00072471576,25,44,1008,756,3,IMG_7820.HEIC,11
1.8944264e-05,2.5259018e-05,1.8944264e-05,0.0,1.8944264e-05,6.3147545e-06,1.2629509e-05,4.4203283e-05,0.00014523935,0.0020775541,0.003624669,0.008897489,0.02082606,0.032085266,0.037553847,0.056106593,0.07786092,0.14639495,0.14052223,0.16003482,0.19988093,0.16871761,0.22922559,0.29944566,0.32759053,0.30333555,0.28422078,0.21201156,0.23476994,0.21465746,0.19837801,0.16929857,0.12565099,0.15933388,0.19564372,0.23574242,0.21875572,0.14703274,0.072708085,0.061789874,0.046962827,0.017794978,0.0023301444,0.00059358694,25,44,1008,756,3,IMG_7822.HEIC,11
0.0,0.0,0.0,0.0,0.0,0.0,6.2245726e-06,0.0,0.0,0.00021163547,0.002838405,0.0064860047,0.012972009,0.04629215,0.050562203,0.060677134,0.06464218,0.087100446,0.10900471,0.1507965,0.1927688,0.18602757,0.2497921,0.26925012,0.30252045,0.3316328,0.3080541,0.21561298,0.23731805,0.23167238,0.20869125,0.20049348,0.15168038,0.1623244,0.15151232,0.15213478,0.18844894,0.2363159,0.11130781,0.049124327,0.009890846,0.0032990235,0.0014441009,0.00051663956,25,44,1008,756,3,IMG_7826.HEIC,11
0.0,0.0,0.0,1.2503488e-05,0.0,1.2503488e-05,5.6265693e-05,8.127267e-05,4.3762207e-05,6.876918e-05,0.0007126988,0.00351348,0.009696455,0.022568796,0.037360422,0.05997923,0.07335796,0.13490638,0.14199586,0.16631514,0.200731,0.18048784,0.2606602,0.27325746,0.3274226,0.34411472,0.28345406,0.19421043,0.20730157,0.1934102,0.18852134,0.17664301,0.1355628,0.15382415,0.1419521,0.13618174,0.19527322,0.25835955,0.15767524,0.07601495,0.020074349,0.0055452967,0.002144348,0.0006251744,25,44,1008,756,3,IMG_7829.HEIC,11
0.0,0.0,0.0,0.0,0.0,0.0,6.230224e-06,0.0,4.984179e-05,0.0001308347,0.0021369667,0.0063423677,0.015282739,0.025961343,0.03450298,0.068414085,0.084288694,0.10715362,0.1298441,0.1574689,0.18474482,0.18638338,0.25528964,0.30377948,0.343628,0.2870015,0.24244916,0.19864446,0.2201948,0.19651996,0.18939257,0.16882661,0.12621811,0.14432937,0.14085913,0.14565018,0.25437382,0.30115032,0.13596217,0.06656371,0.016840294,0.0046103657,0.0021369667,0.00059810147,25,44,1008,756,3,IMG_7832.HEIC,11
0.0,0.0,0.0,0.0,0.0,0.0,6.2089216e-06,6.2089216e-06,4.3462453e-05,0.0007761152,0.004191022,0.006339309,0.012715871,0.029181931,0.05440257,0.07523971,0.069055624,0.090128705,0.10805386,0.15120587,0.18824829,0.19710843,0.26844895,0.2753098,0.30298296,0.29281273,0.24275641,0.1906884,0.22080167,0.20636593,0.19293603,0.17233483,0.124557175,0.14734392,0.1698761,0.22173922,0.3281477,0.23614392,0.09633142,0.03903549,0.010989791,0.0031789679,0.0016267374,0.00038495313,25,44,1008,756,3,IMG_7834.HEIC,11
0.0,0.0,0.0,0.0,1.941351e-05,1.2942341e-05,3.882702e-05,0.0,0.000110009896,0.002549641,0.00923436,0.013123534,0.025011074,0.039241176,0.05635095,0.094459675,0.11753587,0.1597732,0.16379826,0.17998913,0.23240562,0.1972154,0.2645932,0.30539393,0.30282488,0.2684371,0.22523555,0.17976265,0.19822489,0.18774806,0.18133514,0.17471513,0.13372026,0.15568341,0.15823306,0.16898167,0.26562214,0.24615684,0.11905659,0.0625568,0.030511567,0.009091995,0.0022131403,0.0003753279,25,44,1008,756,3,IMG_7835.HEIC,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4830306e-06,0.00033711758,0.0035786328,0.006087566,0.010107045,0.023267597,0.034392476,0.03942979,0.063818954,0.09280458,0.15298656,0.15375803,0.16982947,0.20619279,0.19692205,0.24059175,0.24723037,0.2805791,0.28184327,0.24590783,0.18630934,0.20879896,0.20971307,0.2178363,0.20488322,0.15746632,0.18852004,0.2197877,0.23810226,0.25313643,0.18267883,0.09222759,0.06321603,0.037621025,0.024881871,0.004907654,0.0006223709,25,44,1008,756,3,IMG_7839.HEIC,11
0.0,0.0,0.0,0.0,6.4807546e-06,0.0,0.0,0.0,0.0018664573,0.0064029857,0.0067659076,0.012669875,0.022721525,0.0335055,0.04508661,0.07971328,0.1052345,0.13436548,0.13351002,0.15516223,0.18309428,0.17790319,0.23416263,0.23923057,0.27258703,0.31156877,0.30453065,0.20925708,0.22820681,0.2014348,0.19403379,0.1827184,0.15146172,0.1957188,0.21832366,0.23033898,0.24877025,0.17441654,0.08633661,0.06634349,0.051547922,0.03203437,0.0069020037,0.000712883,25,44,1008,756,3,IMG_7841.HEIC,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3852283e-05,8.944606e-05,0.00039356266,0.00036971038,0.0007274946,0.0012343556,0.01883734,0.051735602,0.061020102,0.040399805,0.061079733,0.09965484,0.13594608,0.18665604,0.18601203,0.2772649,0.296466,0.2633292,0.27211282,0.30381247,0.26176688,0.28678197,0.25577995,0.24956644,0.2527209,0.20801575,0.21561867,0.16283953,0.1204421,0.090191446,0.067925334,0.042671733,0.03647014,0.020190958,0.010912419,0.004060851,0.0010256482,25,44,1008,756,3,IMG_7843.HEIC,11
0.0,0.0,0.0,0.0,0.0,6.135108e-06,3.067554e-05,6.135108e-05,0.0001533777,0.00026380963,0.00026994475,0.00041718734,0.0004049171,0.016712034,0.062455397,0.06611192,0.055461377,0.07925332,0.10555453,0.13834055,0.17202842,0.16422457,0.23315251,0.28758317,0.26760727,0.24214658,0.2533002,0.22693151,0.27082208,0.26552746,0.2656195,0.26771158,0.22048351,0.25346586,0.23526911,0.17962982,0.12000271,0.07957848,0.047473464,0.03873707,0.027601851,0.019031106,0.010711898,0.0011104546,25,44,1008,756,3,IMG_7852.HEIC,12
0.0,0.0,0.0,1.2331455e-05,1.2331455e-05,6.1657274e-06,4.3160093e-05,9.865164e-05,0.000135646,0.00025279482,0.00033294928,0.00041926946,0.0019976958,0.03747529,0.06969738,0.07352013,0.05567652,0.086042725,0.11073647,0.14057241,0.16813321,0.15742335,0.23153539,0.29505473,0.30939004,0.27583614,0.24483487,0.19885704,0.24879327,0.26479334,0.26619294,0.26014438,0.20959157,0.24753545,0.22892113,0.16924305,0.109324515,0.07110933,0.050256845,0.05144683,0.03847414,0.016857099,0.0066774827,0.0011221624,25,44,1008,756,3,IMG_7855.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,5.743684e-06,4.020579e-05,0.00013210473,0.00021826,0.00020102895,0.00045375104,0.0006203179,0.009034815,0.05829265,0.0653861,0.047500268,0.05673611,0.0759832,0.12144446,0.16443594,0.20581344,0.31088266,0.28798833,0.26805198,0.26522034,0.24456607,0.23474437,0.32938305,0.31376597,0.29664406,0.26671946,0.17988645,0.16964546,0.13025527,0.09169217,0.061308086,0.046885695,0.030016493,0.023411257,0.011010642,0.004778745,0.003090102,0.00071796053,25,44,1008,756,3,IMG_7856.HEIC,12
0.0,0.0,0.0,6.1025016e-06,0.0,1.8307504e-05,6.1025017e-05,8.543502e-05,0.00017087004,0.0003356376,0.0003600476,0.00058584014,0.0026301781,0.019924669,0.05954211,0.07645214,0.07100261,0.10711111,0.14669804,0.17943186,0.20728368,0.20182194,0.3012378,0.3100254,0.28816622,0.25577414,0.22839223,0.19267428,0.24849997,0.2581236,0.26888233,0.27068257,0.20658189,0.20973077,0.15515,0.11506877,0.081462294,0.056027066,0.03770736,0.036871314,0.02841935,0.017630126,0.00841535,0.0013547554,25,44,1008,756,3,IMG_7857.HEIC,12
0.0,0.0,0.0,0.0,6.1143546e-06,1.8343064e-05,3.0571773e-05,8.5600965e-05,0.00015285886,0.0002996034,0.00037297563,0.00077040866,0.007135452,0.023399634,0.055493884,0.06557034,0.055249307,0.08881711,0.12965488,0.1535131,0.1767232,0.1823056,0.29857618,0.3013093,0.24384658,0.23166066,0.22725222,0.18974066,0.24268486,0.26807165,0.28651255,0.27959108,0.22692205,0.260337,0.20988744,0.14627983,0.10343042,0.06581491,0.041345265,0.04190167,0.031262696,0.01686339,0.0058697807,0.000672579,25,44,1008,756,3,IMG_7860.HEIC,12
0.0,0.0,0.0,5.9918266e-06,0.0,1.7975479e-05,5.9918266e-06,4.7934613e-05,4.7934613e-05,0.00012582836,0.0001797548,0.00032955047,0.0008807985,0.0079930965,0.062231112,0.056694664,0.04739535,0.056143414,0.09109973,0.12549281,0.14165877,0.14592494,0.22797702,0.27935094,0.29336584,0.27745152,0.2626577,0.22003785,0.27888358,0.2927966,0.27921912,0.2660371,0.20741306,0.2523278,0.21776694,0.15507446,0.10609128,0.07047586,0.044069886,0.040732436,0.030288683,0.019563314,0.0072321347,0.0009706759,25,44,1008,756,3,IMG_7862.HEIC,12
0.0,0.0,0.0,6.1285327e-06,1.22570655e-05,2.4514131e-05,1.83856e-05,7.35424e-05,8.579946e-05,0.00022675571,0.0003002981,0.0006373674,0.002359485,0.015462288,0.053465318,0.08126435,0.049886256,0.082293935,0.12279741,0.15674335,0.1986135,0.19618046,0.29976493,0.30354622,0.26858908,0.2595495,0.25531468,0.21539953,0.255474,0.25308388,0.25152725,0.24912485,0.2014081,0.23502924,0.19728972,0.14492755,0.097351745,0.066990994,0.047980282,0.046031408,0.03450364,0.018986195,0.006649458,0.0012624777,25,44,1008,756,3,IMG_7863.HEIC,12
0.0,0.0,0.0,0.0,0.0,6.0684374e-06,3.0342188e-05,1.8205312e-05,4.2479063e-05,0.00010923187,0.00015777937,0.00037624312,0.0011469347,0.031058263,0.04659953,0.049767256,0.052243177,0.067220084,0.08742191,0.12894823,0.15154102,0.15770656,0.23574665,0.27139872,0.29605478,0.31433293,0.30286357,0.23564349,0.25934073,0.2474466,0.23981251,0.2370453,0.20067109,0.2420639,0.22430766,0.18139166,0.12327424,0.07967858,0.049803667,0.04680586,0.034256328,0.019364383,0.00737922,0.0013653984,25,44,1008,756,3,IMG_7866.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,5.7458437e-06,5.7458437e-06,7.469597e-05,8.6187654e-05,0.00036198815,0.0007469597,0.002648834,0.008314236,0.07366746,0.069375314,0.034072854,0.047949065,0.08029816,0.11340572,0.15541358,0.17789133,0.3149814,0.29627293,0.27094525,0.2780471,0.32095134,0.25759193,0.29335406,0.28271276,0.27273795,0.26207367,0.17526548,0.17504138,0.13190733,0.09310565,0.061980415,0.044311948,0.028051209,0.024029119,0.016829576,0.009905835,0.0033555727,0.0008388932,25,44,1008,756,3,IMG_7868.HEIC,12
0.0,0.0,0.0,0.0,6.147469e-06,2.4589875e-05,3.6884812e-05,7.9917096e-05,9.221203e-05,0.00016598166,0.00024589876,0.00044261775,0.005348298,0.033263955,0.044753574,0.0556223,0.05401166,0.07518354,0.09858696,0.1271358,0.14176679,0.14857818,0.23325956,0.25918344,0.2651096,0.26941898,0.25748673,0.19269241,0.23266326,0.253663,0.27432466,0.27627954,0.22860593,0.28025082,0.2691731,0.20682544,0.13027716,0.08876945,0.057534162,0.053833384,0.04007535,0.020981312,0.007315488,0.0015983419,25,44,1008,756,3,IMG_7870.HEIC,12
0.0,0.0,0.0,0.0,0.0,2.4923704e-05,3.7385555e-05,8.723296e-05,0.00019938963,0.00042370296,0.00028662258,0.0022555953,0.006492625,0.020948373,0.070097916,0.09700306,0.08134474,0.1343263,0.16618502,0.18742625,0.21955913,0.20365782,0.24666366,0.23911178,0.23142906,0.23196492,0.2293043,0.2012963,0.25848374,0.2799555,0.28872243,0.29206842,0.22942892,0.23993427,0.18558812,0.12867485,0.08340094,0.058695324,0.03984677,0.03821427,0.02610758,0.018175611,0.009682859,0.0011589522,25,44,1008,756,3,IMG_7871.HEIC,12
0.0,0.0,0.0,0.0,1.8893112e-05,5.667934e-05,0.00010076327,0.00023301506,0.00035896915,0.00056049565,0.00053530483,0.001278434,0.007286444,0.024309138,0.080144584,0.09581957,0.085264616,0.13079073,0.16036475,0.16913114,0.20606089,0.2073897,0.27087057,0.2608887,0.25333145,0.24932611,0.24019444,0.19990802,0.24646066,0.25370932,0.2619908,0.276803,0.22263645,0.24160512,0.19077635,0.1371577,0.09783483,0.069173984,0.04630702,0.050740603,0.03493966,0.01703529,0.0064677424,0.0012910294,25,44,1008,756,3,IMG_7874.HEIC,12
0.0,0.0,0.0,0.0,0.0,5.6826434e-06,2.2730574e-05,9.660494e-05,0.00021594045,0.00038641976,0.0004432462,0.00061940815,0.010206028,0.032828633,0.052337147,0.050268665,0.04086957,0.05221781,0.0869274,0.11332327,0.16625142,0.18816938,0.2647657,0.24635395,0.24505831,0.24947941,0.2751479,0.23929043,0.2970147,0.34398177,0.36566675,0.29186624,0.18638502,0.18120813,0.12293263,0.08175619,0.051337,0.036255267,0.021917956,0.01661605,0.010467429,0.005017774,0.0020343864,0.0007046478,25,44,1008,756,3,IMG_7875.HEIC,12
0.0,0.0,0.0,1.8642024e-05,4.3498054e-05,9.942413e-05,0.00027963036,0.0004722646,0.00054061867,0.00048469263,0.0003169144,0.0019014864,0.00920916,0.033251155,0.06648988,0.069696315,0.07648823,0.131128,0.15786687,0.1651559,0.20315456,0.20679598,0.26659337,0.25722885,0.24795756,0.23705198,0.23901561,0.20625535,0.25061715,0.25705487,0.2855896,0.30065855,0.2282405,0.23388904,0.17928655,0.13240187,0.09984668,0.068391375,0.039980926,0.034612026,0.025129449,0.015497736,0.0055428953,0.0011371635,25,44,1008,756,3,IMG_7878.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,2.7116303e-05,0.00010304195,0.00019523737,0.0004501306,0.00040132127,0.00047182367,0.0023428486,0.013851007,0.065892614,0.053370308,0.036422618,0.056076515,0.07836069,0.10668096,0.14740422,0.1640699,0.24647093,0.2403806,0.23030418,0.23906274,0.2931218,0.29492232,0.3696603,0.3956648,0.3432707,0.24181776,0.14882511,0.1280486,0.0845649,0.054031946,0.035798945,0.023829807,0.014241482,0.010998372,0.0061282846,0.0033624214,0.0016486712,0.0005097865,25,44,1008,756,3,IMG_7879.HEIC,12
0.0,0.0,0.0,0.0,5.765819e-06,5.765819e-06,2.8829094e-05,8.6487285e-05,0.00025369602,0.0004900946,0.00046703135,0.0006573034,0.0035459786,0.018352602,0.07402735,0.06817504,0.04885955,0.06436384,0.082808696,0.107077025,0.15500827,0.18618406,0.2656313,0.24985023,0.23567785,0.23234521,0.2465003,0.23313512,0.31479642,0.31382775,0.32372767,0.34596643,0.22404243,0.2115825,0.13554287,0.08058309,0.055749703,0.044108514,0.0269725,0.021598758,0.0122120045,0.006342401,0.00267534,0.0005650503,25,44,1008,756,3,IMG_7882.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.913883e-06,5.3224947e-05,0.000106449894,0.00021881367,0.0037730574,0.017475523,0.035057496,0.057684015,0.07738316,0.06502314,0.079665914,0.11320946,0.16249576,0.1898593,0.17619231,0.24212028,0.23419568,0.27082035,0.30408004,0.2756461,0.20781976,0.2439181,0.24434981,0.31183904,0.34230146,0.24278855,0.21249172,0.14212243,0.10142901,0.05679693,0.0379967,0.022732966,0.016712634,0.010053601,0.005091853,0.002424692,0.0007274076,25,44,1008,756,3,IMG_7884.HEIC,12
0.0,0.0,0.0,0.0,6.227262e-06,1.2454524e-05,1.8681785e-05,8.095441e-05,8.095441e-05,0.00023663595,0.00023663595,0.0021234963,0.008680804,0.034106713,0.05625086,0.060859032,0.06975156,0.103123456,0.12720428,0.16411327,0.2275317,0.22608697,0.28604928,0.28181475,0.2645777,0.24515486,0.22485398,0.18083346,0.2167523,0.23003505,0.2563826,0.27101043,0.21901903,0.24901575,0.22071907,0.17137425,0.1289915,0.081838675,0.051599093,0.043242108,0.025276456,0.0106673,0.004340402,0.0014198157,25,44,1008,756,3,IMG_7886.HEIC,12
0.0,0.0,0.0,0.0,0.0,5.729813e-06,0.0,2.8649065e-05,5.729813e-05,0.00012605588,0.00020054345,0.0014611023,0.0085718,0.027932838,0.06247788,0.06417391,0.039054405,0.051425073,0.08719629,0.13703421,0.21600822,0.224941,0.2932289,0.28814083,0.27776986,0.2944952,0.28865078,0.24358007,0.300437,0.30680856,0.28268033,0.23588493,0.15281984,0.14273538,0.11210952,0.081913404,0.05201524,0.034791425,0.021458149,0.01713787,0.010800698,0.0054032137,0.0021314905,0.000704767,25,44,1008,756,3,IMG_7887.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,5.670461e-06,1.7011384e-05,6.8045534e-05,0.00014743199,0.0002778526,0.0006294212,0.0036801293,0.007961327,0.043486767,0.07863229,0.06248281,0.04873194,0.074946485,0.11770743,0.19861925,0.19986674,0.2820374,0.26571214,0.26388624,0.2823606,0.30739003,0.2666421,0.3176422,0.3154931,0.31122327,0.23306163,0.15224054,0.15192866,0.10963837,0.08268099,0.053325016,0.034714565,0.021088446,0.016421655,0.00935059,0.004808551,0.0016727861,0.0005840575,25,44,1008,756,3,IMG_7890.HEIC,12
0.0,0.0,0.0,6.2569497e-06,2.5027799e-05,2.5027799e-05,3.75417e-05,8.75973e-05,0.00015642375,0.00026904885,0.00028781968,0.0034475792,0.011544072,0.02570355,0.0490232,0.07269324,0.07203626,0.10246381,0.14794558,0.1941907,0.22583835,0.20265634,0.26172194,0.26486292,0.25161698,0.24501589,0.23510489,0.19772586,0.2448845,0.25926924,0.25849962,0.25299975,0.21283014,0.24892023,0.21980038,0.16818681,0.1206903,0.08041432,0.046639305,0.041070618,0.027030023,0.015848855,0.0053684628,0.0011575357,25,44,1008,756,3,IMG_7893.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,5.7633733e-06,1.729012e-05,8.64506e-05,0.00016713783,0.00047836,0.006593299,0.021687575,0.035029784,0.048124168,0.05517277,0.037951812,0.058544345,0.10112991,0.15010706,0.20424242,0.19702668,0.28914845,0.26162833,0.26599696,0.25447023,0.2619453,0.25171533,0.3251119,0.3028941,0.27787527,0.3000758,0.19859432,0.16928756,0.11644896,0.07214014,0.042210948,0.03190027,0.020396579,0.01669073,0.01059308,0.004708676,0.0012737055,0.0004956501,25,44,1008,756,3,IMG_7896.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8446817e-06,0.0006136916,0.00697855,0.019082885,0.0314327,0.04234472,0.045383953,0.050644167,0.0653903,0.08617983,0.12992728,0.16615261,0.14533386,0.2133192,0.23043242,0.2499069,0.26828843,0.28458923,0.26174822,0.28589845,0.2639283,0.29501614,0.2902878,0.24488632,0.2739227,0.22794259,0.12790501,0.06570007,0.037908606,0.01569297,0.014459742,0.009690482,0.0028697387,6.42915e-05,0.0,25,44,1008,756,3,IMG_7897.HEIC,12
0.0,0.0,0.0,0.0,0.0,1.1756918e-05,5.878459e-06,2.3513836e-05,6.466305e-05,0.00011756918,0.00022338144,0.0025042235,0.018558295,0.03353073,0.05618631,0.06023069,0.075250156,0.08512009,0.14996536,0.19340718,0.22302873,0.18189716,0.23837739,0.25754705,0.26556528,0.2819544,0.27090877,0.21754414,0.2597985,0.30175304,0.3450773,0.29055458,0.16155769,0.16058186,0.12746851,0.08770073,0.050401907,0.033824652,0.01892276,0.01339113,0.008864716,0.00576089,0.0014284655,0.0005584536,25,44,1008,756,3,IMG_7901.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1719855e-05,0.00013477834,0.00016407797,0.00030471623,0.004629343,0.020152291,0.038769282,0.05990018,0.08301173,0.081353374,0.11918507,0.1418747,0.18891235,0.2061288,0.17402227,0.22571854,0.25381103,0.26116526,0.28333336,0.29679948,0.23082255,0.29339486,0.33597896,0.34466335,0.2348659,0.13771416,0.13946627,0.111403085,0.07666543,0.043955315,0.027975295,0.016226139,0.014456442,0.01048927,0.00568999,0.0018868967,0.0005098137,25,44,1008,756,3,IMG_7902.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,1.1482825e-05,4.0189887e-05,8.0379774e-05,0.00017224238,0.00025262215,0.0030372073,0.012705746,0.0366704,0.057092607,0.057207435,0.061507754,0.07567756,0.11798029,0.16503116,0.1969764,0.17483176,0.23923892,0.24756971,0.2570488,0.28085268,0.29769224,0.2818402,0.3508922,0.31919384,0.2907566,0.25802484,0.1552076,0.14701462,0.10481523,0.066542976,0.040540114,0.028242009,0.019118905,0.015008053,0.009513521,0.0043347664,0.0020209772,0.00048802007,25,44,1008,756,3,IMG_7905.HEIC,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.139463e-05,4.164687e-05,0.00016063791,0.00023203254,0.0005949552,0.003974301,0.025618773,0.06628991,0.06777135,0.07022852,0.08311525,0.11643274,0.17087114,0.21018578,0.19185522,0.23609608,0.2451394,0.2532308,0.26913396,0.27106756,0.2338769,0.30238006,0.30352235,0.30609852,0.29492527,0.18846397,0.18423979,0.14712054,0.102719024,0.067390576,0.04654335,0.028885076,0.023351993,0.012833185,0.0060149976,0.0023619724,0.0010054744,25,44,1008,756,3,IMG_7906.HEIC,12
0.0,0.0,0.0,6.0528664e-06,6.0528664e-06,3.0264331e-05,5.4475797e-05,0.00013921593,0.00023000893,0.00039343632,0.00070213253,0.0041098963,0.010380666,0.04775106,0.04638917,0.070249565,0.080478914,0.11373336,0.1417884,0.16423242,0.15596421,0.13738796,0.18205811,0.19265668,0.19286248,0.2097984,0.23549283,0.2195193,0.28035668,0.3105847,0.34910512,0.35733703,0.25861478,0.2504192,0.18953946,0.13502735,0.097735636,0.0681008,0.038792823,0.031184368,0.022559034,0.011215962,0.0046304427,0.0009563529,25,44,1008,756,3,IMG_7910.HEIC,13
0.0,0.0,0.0,0.0,3.050619e-05,2.4404952e-05,0.00012202476,0.00023184704,0.00036607427,0.0005979213,0.0014948032,0.00458203,0.028565995,0.048718385,0.050792806,0.08470348,0.09751608,0.12191494,0.14225647,0.1577536,0.16081032,0.14915086,0.20923585,0.2292235,0.2277653,0.23595317,0.23981525,0.21910766,0.2849156,0.29461658,0.31715456,0.33788654,0.25897315,0.24373835,0.16403788,0.1118845,0.07872427,0.054813523,0.032110814,0.026454968,0.018785711,0.010219573,0.00374616,0.00064062997,25,44,1008,756,3,IMG_7911.HEIC,13
0.0,0.0,0.0,0.0,1.8497496e-05,3.082916e-05,4.9326656e-05,0.000110984976,0.00026513077,0.00037611576,0.0006350807,0.0024663329,0.008490351,0.041107602,0.04745841,0.0692238,0.08007566,0.12975377,0.1659472,0.19687502,0.19870627,0.16776612,0.21021788,0.22496654,0.23556562,0.23999268,0.25434673,0.22468291,0.27444735,0.27922586,0.2864214,0.30389535,0.24568374,0.24371068,0.18118913,0.12740459,0.087320514,0.060640957,0.03713064,0.033233836,0.02248679,0.012017206,0.004069449,0.0006535782,25,44,1008,756,3,IMG_7914.HEIC,13
0.0,0.0,0.0,1.22937745e-05,2.4587549e-05,0.0,1.8440662e-05,4.302821e-05,6.1468876e-05,0.00017825972,0.00026431616,0.0024833425,0.0053170575,0.016258517,0.053029194,0.07414375,0.093955174,0.140315,0.1650009,0.2386529,0.26032683,0.22460726,0.31552586,0.25348532,0.22301522,0.20815204,0.21270074,0.1968049,0.24846947,0.2522744,0.26499847,0.29551774,0.20502327,0.19140792,0.16745965,0.12701927,0.08297683,0.06275357,0.03993018,0.031994548,0.017770652,0.008992896,0.0028214213,0.000436429,25,44,1008,756,3,IMG_7915.HEIC,13
0.0,0.0,0.0,0.0,0.0,6.098593e-06,2.4394372e-05,3.0492965e-05,0.00012807046,0.00020735216,0.00030492965,0.0009574791,0.0053606634,0.029437909,0.034359474,0.049782816,0.06780416,0.119690984,0.160765,0.21778686,0.24213853,0.20024121,0.24694423,0.2445048,0.24955443,0.27143008,0.26378855,0.21779296,0.2596659,0.2618492,0.2618126,0.27455255,0.21521325,0.21795762,0.1698763,0.124630846,0.082892075,0.057284083,0.032627475,0.029816022,0.020247329,0.010776214,0.0046227337,0.000554972,25,44,1008,756,3,IMG_7918.HEIC,13
0.0,0.0,0.0,1.8587405e-05,1.8587405e-05,3.097901e-05,6.1958017e-06,9.293703e-05,0.00031598588,0.000687734,0.00093556603,0.013314778,0.017881084,0.040402822,0.04365562,0.06299891,0.07621456,0.1350375,0.18952338,0.19987656,0.20060767,0.17387278,0.22954206,0.22912695,0.2430613,0.26093,0.24974658,0.20803024,0.2375966,0.24062635,0.25404647,0.27940586,0.2414256,0.2812646,0.2263822,0.15706357,0.09180319,0.05596048,0.029931918,0.024107864,0.014857532,0.008085521,0.0025836492,0.00042751033,25,44,1008,756,3,IMG_7929.HEIC,13
0.0,0.0,0.0,0.0,5.9281465e-06,0.0,5.9281465e-06,2.9640732e-05,0.00033197622,0.00078251533,0.00083586865,0.0038770079,0.020819651,0.03697978,0.054616015,0.060520448,0.08018411,0.14484833,0.20970225,0.19323386,0.21729028,0.19139022,0.30683494,0.2712957,0.24668796,0.24260347,0.26125342,0.24924892,0.30475417,0.27128977,0.27555802,0.2653794,0.15803254,0.1493715,0.10930909,0.076929554,0.043868285,0.026421748,0.01647432,0.012911503,0.007860722,0.0043512597,0.0014405396,0.00020155698,25,44,1008,756,3,IMG_7932.HEIC,13
0.0,0.0,0.0,0.0,0.0,0.0,5.8474952e-06,5.2627456e-05,0.00022220482,0.00071339443,0.0008478868,0.0035611247,0.0142503455,0.03830694,0.056878585,0.06311786,0.07456726,0.13034067,0.17014457,0.21527554,0.2167374,0.20120646,0.26712528,0.24005722,0.22916333,0.22903469,0.247811,0.24668828,0.33381012,0.31008098,0.3010817,0.28790727,0.17088135,0.151877,0.09941912,0.064766854,0.036032267,0.022676587,0.012665675,0.009648367,0.0059469026,0.0025085756,0.00053212204,0.0001286449,25,44,1008,756,3,IMG_7934.HEIC,13
