Local_Time,SRGLOAVG1H,TAMAX1H,TAMIN1H,WS1HX,WS1HA,RHMAX1H,RHMIN1H
2015-10-14 04:00:00,0.0,0.563758389261745,0.6272401433691757,0.05952380952380954,0.044444444444444446,1.0,0.9887640449438203
2015-10-14 05:00:00,0.0,0.5536912751677852,0.6164874551971327,0.04166666666666668,0.03333333333333333,1.0,0.9887640449438203
2015-10-14 06:00:00,0.0,0.5570469798657718,0.6272401433691757,0.029761904761904774,0.05555555555555555,1.0,1.0
2015-10-14 07:00:00,0.024650780608052588,0.5771812080536913,0.6344086021505377,0.05952380952380954,0.09999999999999999,1.0,1.0
2015-10-14 08:00:00,0.09120788824979457,0.6073825503355705,0.6523297491039427,0.13690476190476192,0.21111111111111108,1.0,0.9662921348314607
2015-10-14 09:00:00,0.1725554642563681,0.6610738255033557,0.6881720430107527,0.17261904761904764,0.2222222222222222,0.962962962962963,0.8426966292134831
2015-10-14 10:00:00,0.4774034511092851,0.7718120805369129,0.7455197132616489,0.261904761904762,0.2777777777777778,0.8395061728395061,0.6404494382022472
2015-10-14 11:00:00,0.42070665571076415,0.8053691275167787,0.838709677419355,0.34523809523809534,0.34444444444444444,0.6666666666666667,0.5617977528089888
2015-10-14 12:00:00,0.2851273623664749,0.8087248322147651,0.8351254480286741,0.3095238095238096,0.31111111111111106,0.6419753086419753,0.5617977528089888
2015-10-14 13:00:00,0.13886606409202956,0.7718120805369129,0.7777777777777779,0.34523809523809534,0.1111111111111111,0.8518518518518519,0.5842696629213483
2015-10-14 14:00:00,0.2259654889071487,0.738255033557047,0.7598566308243728,0.32738095238095244,0.19999999999999998,0.8765432098765433,0.7191011235955056
2015-10-14 15:00:00,0.3179950698438784,0.7818791946308725,0.774193548387097,0.19642857142857145,0.06666666666666667,0.8765432098765433,0.6179775280898877
2015-10-14 16:00:00,0.10928512736236647,0.7684563758389262,0.774193548387097,0.29166666666666674,0.16666666666666666,0.8641975308641976,0.6179775280898877
2015-10-14 17:00:00,0.036154478225143796,0.6912751677852349,0.7240143369175628,0.16666666666666669,0.09999999999999999,0.9382716049382716,0.7865168539325843
2015-10-14 18:00:00,0.0238290879211175,0.6543624161073825,0.7240143369175628,0.11904761904761907,0.14444444444444443,0.9506172839506173,0.9213483146067415
2015-10-14 19:00:00,0.0,0.6442953020134229,0.7025089605734768,0.29761904761904767,0.2777777777777778,0.9753086419753088,0.9101123595505617
2015-10-14 20:00:00,0.0,0.6208053691275168,0.6917562724014339,0.1785714285714286,0.07777777777777777,0.9876543209876543,0.9775280898876405
2015-10-14 21:00:00,0.0,0.6140939597315437,0.6881720430107527,0.05357142857142858,0.022222222222222223,0.9876543209876543,0.9887640449438203
2015-10-14 22:00:00,0.0,0.6107382550335572,0.6702508960573477,0.04761904761904762,0.0,0.9876543209876543,0.9887640449438203
2015-10-14 23:00:00,0.0,0.6006711409395973,0.6630824372759858,0.04166666666666668,0.022222222222222223,1.0,0.9887640449438203
2015-10-15 00:00:00,0.0,0.5973154362416108,0.6666666666666667,0.10119047619047619,0.12222222222222223,1.0,0.9887640449438203
2015-10-15 01:00:00,0.0,0.5973154362416108,0.6594982078853048,0.13095238095238096,0.14444444444444443,1.0,0.9887640449438203
2015-10-15 02:00:00,0.0,0.5906040268456376,0.6594982078853048,0.10714285714285715,0.16666666666666666,1.0,0.9887640449438203
2015-10-15 03:00:00,0.0,0.5973154362416108,0.6666666666666667,0.14880952380952384,0.19999999999999998,0.9876543209876543,0.9662921348314607
2015-10-15 04:00:00,0.0,0.5973154362416108,0.6738351254480288,0.18452380952380956,0.19999999999999998,0.9753086419753088,0.9550561797752809
2015-10-15 05:00:00,0.0,0.5973154362416108,0.6666666666666667,0.1904761904761905,0.23333333333333334,0.962962962962963,0.9550561797752809
2015-10-15 06:00:00,0.0,0.5906040268456376,0.6523297491039427,0.16666666666666669,0.19999999999999998,0.962962962962963,0.9438202247191011
2015-10-15 07:00:00,0.05258833196384552,0.5973154362416108,0.6487455197132617,0.2380952380952381,0.17777777777777778,0.9382716049382716,0.9101123595505617
2015-10-15 08:00:00,0.24322103533278552,0.6644295302013423,0.6774193548387097,0.18452380952380956,0.19999999999999998,0.9259259259259258,0.7752808988764045
2015-10-15 09:00:00,0.33771569433032045,0.7181208053691275,0.7311827956989249,0.2678571428571429,0.26666666666666666,0.8024691358024691,0.7191011235955056
2015-10-15 10:00:00,0.49876746096959734,0.7852348993288591,0.795698924731183,0.3154761904761906,0.31111111111111106,0.7777777777777779,0.5955056179775281
2015-10-15 11:00:00,0.37797863599013964,0.7818791946308725,0.838709677419355,0.4226190476190477,0.39999999999999997,0.654320987654321,0.5842696629213483
2015-10-15 12:00:00,0.33278553820870993,0.8053691275167787,0.8422939068100359,0.43452380952380965,0.26666666666666666,0.6419753086419753,0.550561797752809
2015-10-15 13:00:00,0.24979457682826622,0.8355704697986577,0.870967741935484,0.18452380952380956,0.022222222222222223,0.6419753086419753,0.5280898876404495
2015-10-15 14:00:00,0.11257189811010682,0.8020134228187921,0.7383512544802868,0.23214285714285718,0.09999999999999999,0.8765432098765433,0.5617977528089888
2015-10-15 15:00:00,0.09285127362366474,0.6543624161073825,0.6774193548387097,0.32738095238095244,0.09999999999999999,0.9876543209876543,0.8876404494382023
2015-10-15 16:00:00,0.06655710764174198,0.6476510067114094,0.6989247311827957,0.14880952380952384,0.022222222222222223,0.9876543209876543,0.9438202247191011
2015-10-15 17:00:00,0.07395234182415776,0.6442953020134229,0.7096774193548389,0.2797619047619048,0.1111111111111111,0.962962962962963,0.9213483146067415
2015-10-15 18:00:00,0.011503697617091208,0.62751677852349,0.6594982078853048,0.2380952380952381,0.19999999999999998,0.9753086419753088,0.9550561797752809
2015-10-15 19:00:00,0.0,0.5838926174496644,0.6415770609318998,0.16071428571428573,0.1111111111111111,0.962962962962963,0.9213483146067415
2015-10-15 20:00:00,0.0,0.5704697986577181,0.6344086021505377,0.13690476190476192,0.08888888888888889,0.9753086419753088,0.9438202247191011
2015-10-15 21:00:00,0.0,0.5604026845637584,0.6272401433691757,0.17261904761904764,0.16666666666666666,0.962962962962963,0.9438202247191011
2015-10-15 22:00:00,0.0,0.5570469798657718,0.6093189964157707,0.1785714285714286,0.16666666666666666,0.9753086419753088,0.9438202247191011
2015-10-15 23:00:00,0.0,0.5369127516778524,0.5949820788530467,0.21428571428571433,0.24444444444444446,0.9753086419753088,0.9662921348314607
2015-10-16 00:00:00,0.0,0.5302013422818792,0.5985663082437276,0.22619047619047625,0.21111111111111108,0.9876543209876543,0.9662921348314607
2015-10-16 01:00:00,0.0,0.5302013422818792,0.5985663082437276,0.17261904761904764,0.18888888888888888,0.9753086419753088,0.9550561797752809
2015-10-16 02:00:00,0.0,0.5402684563758389,0.5985663082437276,0.22619047619047625,0.25555555555555554,0.962962962962963,0.9438202247191011
2015-10-16 03:00:00,0.0,0.5536912751677852,0.6129032258064517,0.2440476190476191,0.2777777777777778,0.9382716049382716,0.8988764044943821
2015-10-16 04:00:00,0.0,0.5570469798657718,0.6129032258064517,0.18452380952380956,0.2222222222222222,0.9382716049382716,0.9101123595505617
2015-10-16 05:00:00,0.0,0.5369127516778524,0.5949820788530467,0.08333333333333334,0.12222222222222223,0.9876543209876543,0.9438202247191011
2015-10-16 06:00:00,0.0,0.5201342281879195,0.5806451612903226,0.10119047619047619,0.07777777777777777,0.9876543209876543,0.9887640449438203
2015-10-16 07:00:00,0.05258833196384552,0.5369127516778524,0.5878136200716847,0.08333333333333334,0.1111111111111111,0.9876543209876543,0.9775280898876405
2015-10-16 08:00:00,0.24322103533278552,0.6476510067114094,0.6129032258064517,0.2023809523809524,0.21111111111111108,0.9753086419753088,0.8314606741573034
2015-10-16 09:00:00,0.33771569433032045,0.6979865771812082,0.7240143369175628,0.2797619047619048,0.31111111111111106,0.8395061728395061,0.7303370786516854
2015-10-16 10:00:00,0.49876746096959734,0.7281879194630874,0.763440860215054,0.34523809523809534,0.37777777777777777,0.7407407407407407,0.6629213483146067
2015-10-16 11:00:00,0.37797863599013964,0.761744966442953,0.806451612903226,0.3571428571428572,0.3333333333333333,0.691358024691358,0.5955056179775281
2015-10-16 12:00:00,0.33278553820870993,0.7818791946308725,0.8207885304659499,0.3214285714285715,0.31111111111111106,0.6790123456790123,0.5617977528089888
2015-10-16 13:00:00,0.24979457682826622,0.8288590604026846,0.827956989247312,0.32738095238095244,0.18888888888888888,0.6296296296296295,0.4943820224719101
2015-10-16 14:00:00,0.11257189811010682,0.8456375838926176,0.8673835125448031,0.4940476190476192,0.26666666666666666,0.6049382716049383,0.4943820224719101
2015-10-16 15:00:00,0.09285127362366474,0.8187919463087248,0.8745519713261649,0.5357142857142858,0.19999999999999998,0.654320987654321,0.4943820224719101
2015-10-16 16:00:00,0.06655710764174198,0.8557046979865772,0.870967741935484,0.4404761904761906,0.15555555555555553,0.654320987654321,0.4606741573033708
2015-10-16 17:00:00,0.07395234182415776,0.7919463087248322,0.8422939068100359,0.3630952380952382,0.23333333333333334,0.654320987654321,0.5168539325842697
2015-10-16 18:00:00,0.011503697617091208,0.7583892617449663,0.7491039426523298,0.33928571428571436,0.28888888888888886,0.8148148148148149,0.5842696629213483
2015-10-16 19:00:00,0.0,0.6812080536912752,0.7240143369175628,0.3630952380952382,0.16666666666666666,0.8148148148148149,0.7078651685393259
2015-10-16 20:00:00,0.0,0.6442953020134229,0.7025089605734768,0.18452380952380956,0.16666666666666666,0.8271604938271604,0.7528089887640449
2015-10-16 21:00:00,0.0,0.6476510067114094,0.7096774193548389,0.16071428571428573,0.16666666666666666,0.8148148148148149,0.7528089887640449
2015-10-16 22:00:00,0.0,0.6409395973154363,0.7025089605734768,0.1785714285714286,0.18888888888888888,0.8148148148148149,0.7640449438202247
2015-10-16 23:00:00,0.0,0.6308724832214765,0.6953405017921148,0.21428571428571433,0.25555555555555554,0.8641975308641976,0.7865168539325843
2015-10-17 00:00:00,0.0,0.6140939597315437,0.6702508960573477,0.18452380952380956,0.19999999999999998,0.9012345679012346,0.8426966292134831
2015-10-17 01:00:00,0.0,0.5973154362416108,0.6379928315412188,0.2678571428571429,0.19999999999999998,0.9382716049382716,0.8651685393258427
2015-10-17 02:00:00,0.0,0.5671140939597316,0.6272401433691757,0.22023809523809526,0.24444444444444446,0.9259259259259258,0.8988764044943821
2015-10-17 03:00:00,0.0,0.5671140939597316,0.6272401433691757,0.1785714285714286,0.23333333333333334,0.9382716049382716,0.9101123595505617
2015-10-17 04:00:00,0.0,0.563758389261745,0.6308243727598567,0.1547619047619048,0.18888888888888888,0.9382716049382716,0.9213483146067415
2015-10-17 05:00:00,0.0,0.5704697986577181,0.6379928315412188,0.2440476190476191,0.26666666666666666,0.9135802469135803,0.8876404494382023
2015-10-17 06:00:00,0.0,0.5738255033557047,0.6415770609318998,0.2380952380952381,0.3,0.9012345679012346,0.8876404494382023
2015-10-17 07:00:00,0.016433853738701723,0.580536912751678,0.6451612903225807,0.2738095238095239,0.3222222222222222,0.9135802469135803,0.8988764044943821
2015-10-17 08:00:00,0.07888249794576828,0.6174496644295302,0.6594982078853048,0.3988095238095239,0.48888888888888893,0.9012345679012346,0.8651685393258427
2015-10-17 09:00:00,0.14626129827444534,0.667785234899329,0.6953405017921148,0.43452380952380965,0.4666666666666667,0.8518518518518519,0.7303370786516854
